Y_pestis_Yp4003	Y_pestis_CO92	Similarity_Y_pestis_Yp4003.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
Yp4003_03254	gnl|YPES214092|GKDD-3691-MONOMER	100.0	100.0
Yp4003_03255	gnl|YPES214092|GKDD-3692-MONOMER	100.0	100.0
Yp4003_03256	gnl|YPES214092|GKDD-3693-MONOMER	100.0	100.0
Yp4003_03257	gnl|YPES214092|GKDD-3694-MONOMER	100.0	100.0
Yp4003_03258	gnl|YPES214092|GKDD-3695-MONOMER	100.0	100.0
Yp4003_03259	gnl|YPES214092|GKDD-3696-MONOMER	100.0	100.0
Yp4003_03260	gnl|YPES214092|GKDD-3697-MONOMER	100.0	100.0
Yp4003_03261	gnl|YPES214092|GKDD-3698-MONOMER	100.0	100.0
Yp4003_03262	gnl|YPES214092|GKDD-3699-MONOMER	100.0	100.0
Yp4003_03263	gnl|YPES214092|GKDD-3700-MONOMER	100.0	100.0
Yp4003_03264	gnl|YPES214092|GKDD-3701-MONOMER	100.0	100.0
Yp4003_03265	gnl|YPES214092|GKDD-3702-MONOMER	100.0	100.0
Yp4003_03266	gnl|YPES214092|GKDD-3703-MONOMER	100.0	100.0
Yp4003_03267	gnl|YPES214092|GKDD-3704-MONOMER	100.0	100.0
Yp4003_03270	gnl|YPES214092|GKDD-3706-MONOMER	100.0	100.0
Yp4003_03271	gnl|YPES214092|GKDD-3707-MONOMER	100.0	100.0
Yp4003_03174	gnl|YPES214092|GKDD-3216-MONOMER	100.0	100.0
Yp4003_03172	gnl|YPES214092|GKDD-3218-MONOMER	100.0	100.0
Yp4003_03045	gnl|YPES214092|GKDD-171-MONOMER	100.0	100.0
Yp4003_03093	gnl|YPES214092|GKDD-972-MONOMER	100.0	100.0
Yp4003_03078	gnl|YPES214092|GKDD-958-MONOMER	100.0	100.0
Yp4003_03079	gnl|YPES214092|GKDD-959-MONOMER	100.0	100.0
Yp4003_03080	gnl|YPES214092|GKDD-960-MONOMER	100.0	100.0
Yp4003_03081	gnl|YPES214092|GKDD-961-MONOMER	100.0	100.0
Yp4003_03084	gnl|YPES214092|GKDD-964-MONOMER	100.0	100.0
Yp4003_03085	gnl|YPES214092|GKDD-965-MONOMER	100.0	100.0
Yp4003_03086	gnl|YPES214092|GKDD-966-MONOMER	100.0	100.0
Yp4003_03087	gnl|YPES214092|GKDD-967-MONOMER	100.0	100.0
Yp4003_03089	gnl|YPES214092|GKDD-968-MONOMER	100.0	100.0
Yp4003_03090	gnl|YPES214092|GKDD-969-MONOMER	100.0	100.0
Yp4003_03091	gnl|YPES214092|GKDD-970-MONOMER	100.0	100.0
Yp4003_03092	gnl|YPES214092|GKDD-971-MONOMER	100.0	100.0
Yp4003_03094	gnl|YPES214092|GKDD-973-MONOMER	100.0	100.0
Yp4003_03076	gnl|YPES214092|GKDD-956-MONOMER	100.0	100.0
Yp4003_03095	gnl|YPES214092|GKDD-974-MONOMER	100.0	100.0
Yp4003_03097	gnl|YPES214092|GKDD-1395-MONOMER	100.0	100.0
Yp4003_03098	gnl|YPES214092|GKDD-1394-MONOMER	100.0	100.0
Yp4003_03099	gnl|YPES214092|GKDD-1393-MONOMER	100.0	100.0
Yp4003_03100	gnl|YPES214092|GKDD-1392-MONOMER	100.0	100.0
Yp4003_03101	gnl|YPES214092|GKDD-1391-MONOMER	100.0	100.0
Yp4003_03102	gnl|YPES214092|GKDD-1390-MONOMER	100.0	100.0
Yp4003_03103	gnl|YPES214092|GKDD-1389-MONOMER	100.0	100.0
Yp4003_03104	gnl|YPES214092|GKDD-1388-MONOMER	100.0	100.0
Yp4003_03105	gnl|YPES214092|GKDD-1387-MONOMER	100.0	100.0
Yp4003_03106	gnl|YPES214092|GKDD-1386-MONOMER	100.0	100.0
Yp4003_03107	gnl|YPES214092|GKDD-1385-MONOMER	100.0	100.0
Yp4003_03077	gnl|YPES214092|GKDD-957-MONOMER	100.0	100.0
Yp4003_03075	gnl|YPES214092|GKDD-955-MONOMER	100.0	100.0
Yp4003_03171	gnl|YPES214092|GKDD-3219-MONOMER	100.0	100.0
Yp4003_03060	gnl|YPES214092|GKDD-184-MONOMER	100.0	100.0
Yp4003_03046	gnl|YPES214092|GKDD-172-MONOMER	100.0	100.0
Yp4003_03047	gnl|YPES214092|GKDD-173-MONOMER	100.0	100.0
Yp4003_03048	gnl|YPES214092|GKDD-174-MONOMER	100.0	100.0
Yp4003_03049	gnl|YPES214092|GKDD-175-MONOMER	100.0	100.0
Yp4003_03050	gnl|YPES214092|GKDD-176-MONOMER	100.0	100.0
Yp4003_03051	gnl|YPES214092|GKDD-177-MONOMER	100.0	100.0
Yp4003_03052	gnl|YPES214092|GKDD-178-MONOMER	100.0	100.0
Yp4003_03053	gnl|YPES214092|GKDD-179-MONOMER	100.0	100.0
Yp4003_03054	gnl|YPES214092|GKDD-180-MONOMER	100.0	100.0
Yp4003_03055	gnl|YPES214092|GKDD-181-MONOMER	100.0	100.0
Yp4003_03056	gnl|YPES214092|GKDD-182-MONOMER	100.0	100.0
Yp4003_03059	gnl|YPES214092|GKDD-183-MONOMER	100.0	100.0
Yp4003_03061	gnl|YPES214092|GKDD-185-MONOMER	100.0	100.0
Yp4003_03074	gnl|YPES214092|GKDD-954-MONOMER	100.0	100.0
Yp4003_03062	gnl|YPES214092|GKDD-186-MONOMER	100.0	100.0
Yp4003_03063	gnl|YPES214092|GKDD-187-MONOMER	100.0	100.0
Yp4003_03064	gnl|YPES214092|GKDD-188-MONOMER	100.0	100.0
Yp4003_03065	gnl|YPES214092|GKDD-189-MONOMER	100.0	100.0
Yp4003_03066	gnl|YPES214092|GKDD-190-MONOMER	100.0	100.0
Yp4003_03067	gnl|YPES214092|GKDD-191-MONOMER	100.0	100.0
Yp4003_03068	gnl|YPES214092|GKDD-192-MONOMER	100.0	100.0
Yp4003_03069	gnl|YPES214092|GKDD-193-MONOMER	100.0	100.0
Yp4003_03070	gnl|YPES214092|GKDD-194-MONOMER	100.0	100.0
Yp4003_03071	gnl|YPES214092|GKDD-195-MONOMER	100.0	100.0
Yp4003_03072	gnl|YPES214092|GKDD-196-MONOMER	100.0	100.0
Yp4003_03073	gnl|YPES214092|GKDD-953-MONOMER	100.0	100.0
Yp4003_03108	gnl|YPES214092|GKDD-1384-MONOMER	100.0	100.0
Yp4003_03109	gnl|YPES214092|GKDD-1383-MONOMER	100.0	100.0
Yp4003_03110	gnl|YPES214092|GKDD-1382-MONOMER	100.0	100.0
Yp4003_03157	gnl|YPES214092|GKDD-3233-MONOMER	100.0	100.0
Yp4003_03144	gnl|YPES214092|GKDD-1494-MONOMER	100.0	100.0
Yp4003_03145	gnl|YPES214092|GKDD-1493-MONOMER	100.0	100.0
Yp4003_03146	gnl|YPES214092|GKDD-1492-MONOMER	100.0	100.0
Yp4003_03147	gnl|YPES214092|GKDD-1491-MONOMER	100.0	100.0
Yp4003_03149	gnl|YPES214092|GKDD-1489-MONOMER	100.0	100.0
Yp4003_03150	gnl|YPES214092|GKDD-1488-MONOMER	100.0	100.0
Yp4003_03151	gnl|YPES214092|GKDD-1487-MONOMER	100.0	100.0
Yp4003_03152	gnl|YPES214092|GKDD-3238-MONOMER	100.0	100.0
Yp4003_03153	gnl|YPES214092|GKDD-3237-MONOMER	100.0	100.0
Yp4003_03154	gnl|YPES214092|GKDD-3236-MONOMER	100.0	100.0
Yp4003_03155	gnl|YPES214092|GKDD-3235-MONOMER	100.0	100.0
Yp4003_03156	gnl|YPES214092|GKDD-3234-MONOMER	100.0	100.0
Yp4003_03158	gnl|YPES214092|GKDD-3232-MONOMER	100.0	100.0
Yp4003_03111	gnl|YPES214092|GKDD-1381-MONOMER	100.0	100.0
Yp4003_03159	gnl|YPES214092|GKDD-3231-MONOMER	100.0	100.0
Yp4003_03160	gnl|YPES214092|GKDD-3230-MONOMER	100.0	100.0
Yp4003_03161	gnl|YPES214092|GKDD-3229-MONOMER	100.0	100.0
Yp4003_03162	gnl|YPES214092|GKDD-3228-MONOMER	100.0	100.0
Yp4003_03163	gnl|YPES214092|GKDD-3227-MONOMER	100.0	100.0
Yp4003_03164	gnl|YPES214092|GKDD-3226-MONOMER	100.0	100.0
Yp4003_03165	gnl|YPES214092|GKDD-3225-MONOMER	100.0	100.0
Yp4003_03166	gnl|YPES214092|GKDD-3224-MONOMER	100.0	100.0
Yp4003_03167	gnl|YPES214092|GKDD-3223-MONOMER	100.0	100.0
Yp4003_03168	gnl|YPES214092|GKDD-3222-MONOMER	100.0	100.0
Yp4003_03169	gnl|YPES214092|GKDD-3221-MONOMER	100.0	100.0
Yp4003_03170	gnl|YPES214092|GKDD-3220-MONOMER	100.0	100.0
Yp4003_03143	gnl|YPES214092|GKDD-1495-MONOMER	100.0	100.0
Yp4003_03142	gnl|YPES214092|GKDD-1496-MONOMER	100.0	100.0
Yp4003_03141	gnl|YPES214092|GKDD-1497-MONOMER	100.0	100.0
Yp4003_03140	gnl|YPES214092|GKDD-1498-MONOMER	100.0	100.0
Yp4003_03112	gnl|YPES214092|GKDD-1380-MONOMER	100.0	100.0
Yp4003_03113	gnl|YPES214092|GKDD-1379-MONOMER	100.0	100.0
Yp4003_03115	gnl|YPES214092|GKDD-1377-MONOMER	100.0	100.0
Yp4003_03116	gnl|YPES214092|GKDD-1376-MONOMER	100.0	100.0
Yp4003_03117	gnl|YPES214092|GKDD-1375-MONOMER	100.0	100.0
Yp4003_03118	gnl|YPES214092|GKDD-1374-MONOMER	100.0	100.0
Yp4003_03119	gnl|YPES214092|GKDD-1373-MONOMER	100.0	100.0
Yp4003_03120	gnl|YPES214092|GKDD-1372-MONOMER	100.0	100.0
Yp4003_03121	gnl|YPES214092|GKDD-1371-MONOMER	100.0	100.0
Yp4003_03122	gnl|YPES214092|GKDD-1370-MONOMER	100.0	100.0
Yp4003_03123	gnl|YPES214092|GKDD-1369-MONOMER	100.0	100.0
Yp4003_03124	gnl|YPES214092|GKDD-1368-MONOMER	100.0	100.0
Yp4003_03125	gnl|YPES214092|GKDD-1367-MONOMER	100.0	100.0
Yp4003_03126	gnl|YPES214092|GKDD-1366-MONOMER	100.0	100.0
Yp4003_03127	gnl|YPES214092|GKDD-1365-MONOMER	100.0	100.0
Yp4003_03128	gnl|YPES214092|GKDD-1509-MONOMER	100.0	100.0
Yp4003_03129	gnl|YPES214092|GKDD-1508-MONOMER	100.0	100.0
Yp4003_03130	gnl|YPES214092|GKDD-1507-MONOMER	100.0	100.0
Yp4003_03132	gnl|YPES214092|GKDD-1506-MONOMER	100.0	100.0
Yp4003_03133	gnl|YPES214092|GKDD-1505-MONOMER	100.0	100.0
Yp4003_03134	gnl|YPES214092|GKDD-1504-MONOMER	100.0	100.0
Yp4003_03135	gnl|YPES214092|GKDD-1503-MONOMER	100.0	100.0
Yp4003_03136	gnl|YPES214092|GKDD-1502-MONOMER	100.0	100.0
Yp4003_03138	gnl|YPES214092|GKDD-1500-MONOMER	100.0	100.0
Yp4003_03139	gnl|YPES214092|GKDD-1499-MONOMER	100.0	100.0
Yp4003_02779	gnl|YPES214092|GKDD-3472-MONOMER	100.0	100.0
Yp4003_02777	gnl|YPES214092|GKDD-3470-MONOMER	100.0	100.0
Yp4003_03306	gnl|YPES214092|GKDD-532-MONOMER	100.0	100.0
Yp4003_02479	gnl|YPES214092|GKDD-2204-MONOMER	100.0	100.0
Yp4003_02466	gnl|YPES214092|GKDD-2216-MONOMER	100.0	100.0
Yp4003_02467	gnl|YPES214092|GKDD-2215-MONOMER	100.0	100.0
Yp4003_02468	gnl|YPES214092|GKDD-2214-MONOMER	100.0	100.0
Yp4003_02469	gnl|YPES214092|GKDD-2213-MONOMER	100.0	100.0
Yp4003_02470	gnl|YPES214092|GKDD-2212-MONOMER	100.0	100.0
Yp4003_02472	gnl|YPES214092|GKDD-2211-MONOMER	100.0	100.0
Yp4003_02473	gnl|YPES214092|GKDD-2210-MONOMER	100.0	100.0
Yp4003_02474	gnl|YPES214092|GKDD-2209-MONOMER	100.0	100.0
Yp4003_02475	gnl|YPES214092|GKDD-2208-MONOMER	100.0	100.0
Yp4003_02476	gnl|YPES214092|GKDD-2207-MONOMER	100.0	100.0
Yp4003_02477	gnl|YPES214092|GKDD-2206-MONOMER	100.0	100.0
Yp4003_02478	gnl|YPES214092|GKDD-2205-MONOMER	100.0	100.0
Yp4003_02481	gnl|YPES214092|GKDD-2202-MONOMER	100.0	100.0
Yp4003_02462	gnl|YPES214092|GKDD-3539-MONOMER	100.0	100.0
Yp4003_02482	gnl|YPES214092|GKDD-2201-MONOMER	100.0	100.0
Yp4003_02483	gnl|YPES214092|GKDD-2200-MONOMER	100.0	100.0
Yp4003_02484	gnl|YPES214092|GKDD-2199-MONOMER	100.0	100.0
Yp4003_02485	gnl|YPES214092|GKDD-2198-MONOMER	100.0	100.0
Yp4003_02486	gnl|YPES214092|GKDD-2197-MONOMER	100.0	100.0
Yp4003_02487	gnl|YPES214092|GKDD-2196-MONOMER	100.0	100.0
Yp4003_02488	gnl|YPES214092|GKDD-2195-MONOMER	100.0	100.0
Yp4003_02489	gnl|YPES214092|GKDD-2194-MONOMER	100.0	100.0
Yp4003_02490	gnl|YPES214092|GKDD-2193-MONOMER	100.0	100.0
Yp4003_02491	gnl|YPES214092|GKDD-2191-MONOMER	100.0	100.0
Yp4003_02492	gnl|YPES214092|GKDD-2190-MONOMER	100.0	100.0
Yp4003_02493	gnl|YPES214092|GKDD-2189-MONOMER	100.0	100.0
Yp4003_02465	gnl|YPES214092|GKDD-2217-MONOMER	100.0	100.0
Yp4003_02461	gnl|YPES214092|GKDD-3538-MONOMER	100.0	100.0
Yp4003_02428	gnl|YPES214092|GKDD-3613-MONOMER	100.0	100.0
Yp4003_02444	gnl|YPES214092|GKDD-3522-MONOMER	100.0	100.0
Yp4003_02430	gnl|YPES214092|GKDD-3611-MONOMER	100.0	100.0
Yp4003_02431	gnl|YPES214092|GKDD-3610-MONOMER	100.0	100.0
Yp4003_02432	gnl|YPES214092|GKDD-3609-MONOMER	100.0	100.0
Yp4003_02433	gnl|YPES214092|GKDD-3608-MONOMER	100.0	100.0
Yp4003_02434	gnl|YPES214092|GKDD-3607-MONOMER	100.0	100.0
Yp4003_02435	gnl|YPES214092|GKDD-3606-MONOMER	100.0	100.0
Yp4003_02436	gnl|YPES214092|GKDD-3605-MONOMER	100.0	100.0
Yp4003_02439	gnl|YPES214092|GKDD-3517-MONOMER	100.0	100.0
Yp4003_02440	gnl|YPES214092|GKDD-3518-MONOMER	100.0	100.0
Yp4003_02441	gnl|YPES214092|GKDD-3519-MONOMER	100.0	100.0
Yp4003_02442	gnl|YPES214092|GKDD-3520-MONOMER	100.0	100.0
Yp4003_02443	gnl|YPES214092|GKDD-3521-MONOMER	100.0	100.0
Yp4003_02445	gnl|YPES214092|GKDD-3523-MONOMER	100.0	100.0
Yp4003_02460	gnl|YPES214092|GKDD-3537-MONOMER	100.0	100.0
Yp4003_02446	gnl|YPES214092|GKDD-3524-MONOMER	100.0	100.0
Yp4003_02447	gnl|YPES214092|GKDD-3525-MONOMER	100.0	100.0
Yp4003_02448	gnl|YPES214092|GKDD-3526-MONOMER	100.0	100.0
Yp4003_02449	gnl|YPES214092|GKDD-3527-MONOMER	100.0	100.0
Yp4003_02450	gnl|YPES214092|GKDD-3528-MONOMER	100.0	100.0
Yp4003_02451	gnl|YPES214092|GKDD-3529-MONOMER	100.0	100.0
Yp4003_02452	gnl|YPES214092|GKDD-3530-MONOMER	100.0	100.0
Yp4003_02453	gnl|YPES214092|GKDD-3531-MONOMER	100.0	100.0
Yp4003_02454	gnl|YPES214092|GKDD-3532-MONOMER	100.0	100.0
Yp4003_02455	gnl|YPES214092|GKDD-3533-MONOMER	100.0	100.0
Yp4003_02456	gnl|YPES214092|GKDD-3534-MONOMER	100.0	100.0
Yp4003_02459	gnl|YPES214092|GKDD-3536-MONOMER	100.0	100.0
Yp4003_02494	gnl|YPES214092|GKDD-2188-MONOMER	100.0	100.0
Yp4003_02496	gnl|YPES214092|GKDD-3651-MONOMER	100.0	100.0
Yp4003_02497	gnl|YPES214092|GKDD-3652-MONOMER	100.0	100.0
Yp4003_02541	gnl|YPES214092|GKDD-2038-MONOMER	100.0	100.0
Yp4003_02529	gnl|YPES214092|GKDD-2026-MONOMER	100.0	100.0
Yp4003_02530	gnl|YPES214092|GKDD-2027-MONOMER	100.0	100.0
Yp4003_02531	gnl|YPES214092|GKDD-2028-MONOMER	100.0	100.0
Yp4003_02532	gnl|YPES214092|GKDD-2029-MONOMER	100.0	100.0
Yp4003_02533	gnl|YPES214092|GKDD-2030-MONOMER	100.0	100.0
Yp4003_02534	gnl|YPES214092|GKDD-2031-MONOMER	100.0	100.0
Yp4003_02535	gnl|YPES214092|GKDD-2032-MONOMER	100.0	100.0
Yp4003_02536	gnl|YPES214092|GKDD-2033-MONOMER	100.0	100.0
Yp4003_02537	gnl|YPES214092|GKDD-2034-MONOMER	100.0	100.0
Yp4003_02538	gnl|YPES214092|GKDD-2035-MONOMER	100.0	100.0
Yp4003_02539	gnl|YPES214092|GKDD-2036-MONOMER	100.0	100.0
Yp4003_02540	gnl|YPES214092|GKDD-2037-MONOMER	100.0	100.0
Yp4003_02542	gnl|YPES214092|GKDD-2039-MONOMER	100.0	100.0
Yp4003_02498	gnl|YPES214092|GKDD-3653-MONOMER	100.0	100.0
Yp4003_02543	gnl|YPES214092|GKDD-2040-MONOMER	100.0	100.0
Yp4003_02544	gnl|YPES214092|GKDD-2041-MONOMER	100.0	100.0
Yp4003_02545	gnl|YPES214092|GKDD-2042-MONOMER	100.0	100.0
Yp4003_02546	gnl|YPES214092|GKDD-2043-MONOMER	100.0	100.0
Yp4003_02547	gnl|YPES214092|GKDD-2044-MONOMER	100.0	100.0
Yp4003_02548	gnl|YPES214092|GKDD-2045-MONOMER	100.0	100.0
Yp4003_02549	gnl|YPES214092|GKDD-2046-MONOMER	100.0	100.0
Yp4003_02550	gnl|YPES214092|GKDD-2047-MONOMER	100.0	100.0
Yp4003_02551	gnl|YPES214092|GKDD-2048-MONOMER	100.0	100.0
Yp4003_02552	gnl|YPES214092|GKDD-2049-MONOMER	100.0	100.0
Yp4003_02553	gnl|YPES214092|GKDD-2050-MONOMER	100.0	100.0
Yp4003_02554	gnl|YPES214092|GKDD-2051-MONOMER	100.0	100.0
Yp4003_02528	gnl|YPES214092|GKDD-2025-MONOMER	100.0	100.0
Yp4003_02527	gnl|YPES214092|GKDD-3683-MONOMER	100.0	100.0
Yp4003_02526	gnl|YPES214092|GKDD-3682-MONOMER	100.0	100.0
Yp4003_02525	gnl|YPES214092|GKDD-3681-MONOMER	100.0	100.0
Yp4003_02499	gnl|YPES214092|GKDD-3654-MONOMER	100.0	100.0
Yp4003_02500	gnl|YPES214092|GKDD-3655-MONOMER	100.0	100.0
Yp4003_02501	gnl|YPES214092|GKDD-3656-MONOMER	100.0	100.0
Yp4003_02502	gnl|YPES214092|GKDD-3657-MONOMER	100.0	100.0
Yp4003_02504	gnl|YPES214092|GKDD-3659-MONOMER	100.0	100.0
Yp4003_02505	gnl|YPES214092|GKDD-3660-MONOMER	100.0	100.0
Yp4003_02506	gnl|YPES214092|GKDD-3661-MONOMER	100.0	100.0
Yp4003_02507	gnl|YPES214092|GKDD-3662-MONOMER	100.0	100.0
Yp4003_02508	gnl|YPES214092|GKDD-3663-MONOMER	100.0	100.0
Yp4003_02509	gnl|YPES214092|GKDD-3664-MONOMER	100.0	100.0
Yp4003_02510	gnl|YPES214092|GKDD-3665-MONOMER	100.0	100.0
Yp4003_02511	gnl|YPES214092|GKDD-3666-MONOMER	100.0	100.0
Yp4003_02512	gnl|YPES214092|GKDD-3667-MONOMER	100.0	100.0
Yp4003_02513	gnl|YPES214092|GKDD-3668-MONOMER	100.0	100.0
Yp4003_02514	gnl|YPES214092|GKDD-3669-MONOMER	100.0	100.0
Yp4003_02515	gnl|YPES214092|GKDD-3670-MONOMER	100.0	100.0
Yp4003_02516	gnl|YPES214092|GKDD-3671-MONOMER	100.0	100.0
Yp4003_02517	gnl|YPES214092|GKDD-3672-MONOMER	100.0	100.0
Yp4003_02518	gnl|YPES214092|GKDD-3673-MONOMER	100.0	100.0
Yp4003_02519	gnl|YPES214092|GKDD-3674-MONOMER	100.0	100.0
Yp4003_02520	gnl|YPES214092|GKDD-3675-MONOMER	100.0	100.0
Yp4003_02521	gnl|YPES214092|GKDD-3676-MONOMER	100.0	100.0
Yp4003_02522	gnl|YPES214092|GKDD-3677-MONOMER	100.0	100.0
Yp4003_02523	gnl|YPES214092|GKDD-3678-MONOMER	100.0	100.0
Yp4003_02524	gnl|YPES214092|GKDD-3680-MONOMER	100.0	100.0
Yp4003_02429	gnl|YPES214092|GKDD-3612-MONOMER	100.0	100.0
Yp4003_02427	gnl|YPES214092|GKDD-3614-MONOMER	100.0	100.0
Yp4003_02556	gnl|YPES214092|GKDD-2053-MONOMER	100.0	100.0
Yp4003_02350	gnl|YPES214092|GKDD-999-MONOMER	100.0	100.0
Yp4003_02338	gnl|YPES214092|GKDD-1011-MONOMER	100.0	100.0
Yp4003_02339	gnl|YPES214092|GKDD-1010-MONOMER	100.0	100.0
Yp4003_02340	gnl|YPES214092|GKDD-1009-MONOMER	100.0	100.0
Yp4003_02341	gnl|YPES214092|GKDD-1008-MONOMER	100.0	100.0
Yp4003_02342	gnl|YPES214092|GKDD-1007-MONOMER	100.0	100.0
Yp4003_02343	gnl|YPES214092|GKDD-1006-MONOMER	100.0	100.0
Yp4003_02344	gnl|YPES214092|GKDD-1005-MONOMER	100.0	100.0
Yp4003_02345	gnl|YPES214092|GKDD-1004-MONOMER	100.0	100.0
Yp4003_02346	gnl|YPES214092|GKDD-1003-MONOMER	100.0	100.0
Yp4003_02347	gnl|YPES214092|GKDD-1002-MONOMER	100.0	100.0
Yp4003_02348	gnl|YPES214092|GKDD-1001-MONOMER	100.0	100.0
Yp4003_02349	gnl|YPES214092|GKDD-1000-MONOMER	100.0	100.0
Yp4003_02351	gnl|YPES214092|GKDD-998-MONOMER	100.0	100.0
Yp4003_02336	gnl|YPES214092|GKDD-1013-MONOMER	100.0	100.0
Yp4003_02352	gnl|YPES214092|GKDD-997-MONOMER	100.0	100.0
Yp4003_02353	gnl|YPES214092|GKDD-996-MONOMER	100.0	100.0
Yp4003_02354	gnl|YPES214092|GKDD-995-MONOMER	100.0	100.0
Yp4003_02355	gnl|YPES214092|GKDD-994-MONOMER	100.0	100.0
Yp4003_02356	gnl|YPES214092|GKDD-993-MONOMER	100.0	100.0
Yp4003_02357	gnl|YPES214092|GKDD-992-MONOMER	100.0	100.0
Yp4003_02358	gnl|YPES214092|GKDD-991-MONOMER	100.0	100.0
Yp4003_02359	gnl|YPES214092|GKDD-990-MONOMER	100.0	100.0
Yp4003_02360	gnl|YPES214092|GKDD-989-MONOMER	100.0	100.0
Yp4003_02361	gnl|YPES214092|GKDD-988-MONOMER	100.0	100.0
Yp4003_02362	gnl|YPES214092|GKDD-987-MONOMER	100.0	100.0
Yp4003_02363	gnl|YPES214092|GKDD-986-MONOMER	100.0	100.0
Yp4003_02337	gnl|YPES214092|GKDD-1012-MONOMER	100.0	100.0
Yp4003_02335	gnl|YPES214092|GKDD-1014-MONOMER	100.0	100.0
Yp4003_02426	gnl|YPES214092|GKDD-3615-MONOMER	100.0	100.0
Yp4003_00002	gnl|YPES214092|GKDD-456-MONOMER	100.0	100.0
Yp4003_02300	gnl|YPES214092|GKDD-1828-MONOMER	100.0	100.0
Yp4003_02301	gnl|YPES214092|GKDD-3450-MONOMER	100.0	100.0
Yp4003_02302	gnl|YPES214092|GKDD-3449-MONOMER	100.0	100.0
Yp4003_02303	gnl|YPES214092|GKDD-3448-MONOMER	100.0	100.0
Yp4003_02304	gnl|YPES214092|GKDD-3447-MONOMER	100.0	100.0
Yp4003_02305	gnl|YPES214092|GKDD-3446-MONOMER	100.0	100.0
Yp4003_02306	gnl|YPES214092|GKDD-3445-MONOMER	100.0	100.0
Yp4003_02307	gnl|YPES214092|GKDD-3444-MONOMER	100.0	100.0
Yp4003_02309	gnl|YPES214092|GKDD-3443-MONOMER	100.0	100.0
Yp4003_02310	gnl|YPES214092|GKDD-3442-MONOMER	100.0	100.0
Yp4003_02311	gnl|YPES214092|GKDD-3441-MONOMER	100.0	100.0
Yp4003_02312	gnl|YPES214092|GKDD-3440-MONOMER	100.0	100.0
Yp4003_02314	gnl|YPES214092|GKDD-3438-MONOMER	100.0	100.0
Yp4003_02334	gnl|YPES214092|GKDD-1015-MONOMER	100.0	100.0
Yp4003_02315	gnl|YPES214092|GKDD-3437-MONOMER	100.0	100.0
Yp4003_02316	gnl|YPES214092|GKDD-3436-MONOMER	100.0	100.0
Yp4003_02317	gnl|YPES214092|GKDD-3435-MONOMER	100.0	100.0
Yp4003_02318	gnl|YPES214092|GKDD-3434-MONOMER	100.0	100.0
Yp4003_02319	gnl|YPES214092|GKDD-3433-MONOMER	100.0	100.0
Yp4003_02320	gnl|YPES214092|GKDD-3432-MONOMER	100.0	100.0
Yp4003_02321	gnl|YPES214092|GKDD-3431-MONOMER	100.0	100.0
Yp4003_02322	gnl|YPES214092|GKDD-3430-MONOMER	100.0	100.0
Yp4003_02325	gnl|YPES214092|GKDD-3428-MONOMER	100.0	100.0
Yp4003_02326	gnl|YPES214092|GKDD-3427-MONOMER	100.0	100.0
Yp4003_02328	gnl|YPES214092|GKDD-3425-MONOMER	100.0	100.0
Yp4003_02331	gnl|YPES214092|GKDD-3424-MONOMER	100.0	100.0
Yp4003_02364	gnl|YPES214092|GKDD-985-MONOMER	100.0	100.0
Yp4003_02365	gnl|YPES214092|GKDD-984-MONOMER	100.0	100.0
Yp4003_02366	gnl|YPES214092|GKDD-983-MONOMER	100.0	100.0
Yp4003_02412	gnl|YPES214092|GKDD-3629-MONOMER	100.0	100.0
Yp4003_02400	gnl|YPES214092|GKDD-2743-MONOMER	100.0	100.0
Yp4003_02401	gnl|YPES214092|GKDD-2744-MONOMER	100.0	100.0
Yp4003_02402	gnl|YPES214092|GKDD-2745-MONOMER	100.0	100.0
Yp4003_02403	gnl|YPES214092|GKDD-3638-MONOMER	100.0	100.0
Yp4003_02404	gnl|YPES214092|GKDD-3637-MONOMER	100.0	100.0
Yp4003_02405	gnl|YPES214092|GKDD-3636-MONOMER	100.0	100.0
Yp4003_02406	gnl|YPES214092|GKDD-3635-MONOMER	100.0	100.0
Yp4003_02407	gnl|YPES214092|GKDD-3634-MONOMER	100.0	100.0
Yp4003_02408	gnl|YPES214092|GKDD-3633-MONOMER	100.0	100.0
Yp4003_02409	gnl|YPES214092|GKDD-3632-MONOMER	100.0	100.0
Yp4003_02410	gnl|YPES214092|GKDD-3631-MONOMER	100.0	100.0
Yp4003_02411	gnl|YPES214092|GKDD-3630-MONOMER	100.0	100.0
Yp4003_02413	gnl|YPES214092|GKDD-3628-MONOMER	100.0	100.0
Yp4003_02367	gnl|YPES214092|GKDD-982-MONOMER	100.0	100.0
Yp4003_02414	gnl|YPES214092|GKDD-3627-MONOMER	100.0	100.0
Yp4003_02415	gnl|YPES214092|GKDD-3626-MONOMER	100.0	100.0
Yp4003_02416	gnl|YPES214092|GKDD-3625-MONOMER	100.0	100.0
Yp4003_02417	gnl|YPES214092|GKDD-3624-MONOMER	100.0	100.0
Yp4003_02418	gnl|YPES214092|GKDD-3623-MONOMER	100.0	100.0
Yp4003_02419	gnl|YPES214092|GKDD-3622-MONOMER	100.0	100.0
Yp4003_02420	gnl|YPES214092|GKDD-3621-MONOMER	100.0	100.0
Yp4003_02421	gnl|YPES214092|GKDD-3620-MONOMER	100.0	100.0
