Y_pestis_CO92	Y_pestis_Yp4003	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
gnl|YPES214092|GKDD-2418-MONOMER	Yp4003_01296	100.00
gnl|YPES214092|GKDD-242-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-2420-MONOMER	Yp4003_01298	100.00
gnl|YPES214092|GKDD-2422-MONOMER	Yp4003_01300	100.00
gnl|YPES214092|GKDD-2425-MONOMER	Yp4003_01302	100.00
gnl|YPES214092|GKDD-2427-MONOMER	Yp4003_01304	100.00
gnl|YPES214092|GKDD-2434-MONOMER	Yp4003_01310	100.00
gnl|YPES214092|GKDD-2435-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2445-MONOMER	Yp4003_02150	100.00
gnl|YPES214092|GKDD-2446-MONOMER	Yp4003_02149	100.00
gnl|YPES214092|GKDD-2451-MONOMER	Yp4003_02143	100.00
gnl|YPES214092|GKDD-2456-MONOMER	Yp4003_02138	100.00
gnl|YPES214092|GKDD-2459-MONOMER	Yp4003_02135	100.00
gnl|YPES214092|GKDD-2463-MONOMER	Yp4003_02131	100.00
gnl|YPES214092|GKDD-2465-MONOMER	Yp4003_02129	100.00
gnl|YPES214092|GKDD-2469-MONOMER	Yp4003_02125	100.00
gnl|YPES214092|GKDD-2473-MONOMER	Yp4003_03409	100.00
gnl|YPES214092|GKDD-2475-MONOMER	Yp4003_03407	100.00
gnl|YPES214092|GKDD-2477-MONOMER	Yp4003_03405	100.00
gnl|YPES214092|GKDD-2478-MONOMER	Yp4003_03404	100.00
gnl|YPES214092|GKDD-2493-MONOMER	Yp4003_03390	100.00
gnl|YPES214092|GKDD-2494-MONOMER	Yp4003_03389	100.00
gnl|YPES214092|GKDD-2511-MONOMER	Yp4003_03972	100.00
gnl|YPES214092|GKDD-2512-MONOMER	Yp4003_03973	100.00
gnl|YPES214092|GKDD-2513-MONOMER	Yp4003_03974	100.00
gnl|YPES214092|GKDD-2514-MONOMER	Yp4003_03975	100.00
gnl|YPES214092|GKDD-2515-MONOMER	Yp4003_03976	100.00
gnl|YPES214092|GKDD-2516-MONOMER	Yp4003_03977	100.00
gnl|YPES214092|GKDD-2517-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2519-MONOMER	Yp4003_00560	100.00
gnl|YPES214092|GKDD-2528-MONOMER	Yp4003_00570	100.00
gnl|YPES214092|GKDD-2532-MONOMER	Yp4003_00574	100.00
gnl|YPES214092|GKDD-2539-MONOMER	Yp4003_00580	100.00
gnl|YPES214092|GKDD-2541-MONOMER	Yp4003_00582	100.00
gnl|YPES214092|GKDD-2545-MONOMER	Yp4003_00586	100.00
gnl|YPES214092|GKDD-2546-MONOMER	Yp4003_00587	100.00
gnl|YPES214092|GKDD-2552-MONOMER	Yp4003_00594	100.00
gnl|YPES214092|GKDD-2553-MONOMER	Yp4003_00595	100.00
gnl|YPES214092|GKDD-2554-MONOMER	Yp4003_00596	100.00
gnl|YPES214092|GKDD-2555-MONOMER	Yp4003_00597	100.00
gnl|YPES214092|GKDD-2567-MONOMER	Yp4003_00611	100.00
gnl|YPES214092|GKDD-2568-MONOMER	Yp4003_00613	100.00
gnl|YPES214092|GKDD-2569-MONOMER	Yp4003_00615	100.00
gnl|YPES214092|GKDD-2570-MONOMER	Yp4003_00616	100.00
gnl|YPES214092|GKDD-2594-MONOMER	Yp4003_02246	100.00
gnl|YPES214092|GKDD-2595-MONOMER	Yp4003_02247	100.00
gnl|YPES214092|GKDD-2596-MONOMER	Yp4003_02248	100.00
gnl|YPES214092|GKDD-2597-MONOMER	Yp4003_02249	100.00
gnl|YPES214092|GKDD-2598-MONOMER	Yp4003_02250	100.00
gnl|YPES214092|GKDD-2599-MONOMER	Yp4003_02251	100.00
gnl|YPES214092|GKDD-2600-MONOMER	Yp4003_02252	100.00
gnl|YPES214092|GKDD-2624-MONOMER	Yp4003_02276	100.00
gnl|YPES214092|GKDD-2625-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2626-MONOMER	Yp4003_03664	100.00
gnl|YPES214092|GKDD-2627-MONOMER	Yp4003_03663	100.00
gnl|YPES214092|GKDD-2628-MONOMER	Yp4003_03662	100.00
gnl|YPES214092|GKDD-2629-MONOMER	Yp4003_03661	100.00
gnl|YPES214092|GKDD-2630-MONOMER	Yp4003_03660	100.00
gnl|YPES214092|GKDD-265-MONOMER	Yp4003_00773	100.00
gnl|YPES214092|GKDD-2653-MONOMER	Yp4003_02078	100.00
gnl|YPES214092|GKDD-2654-MONOMER	Yp4003_04019	100.00
gnl|YPES214092|GKDD-2655-MONOMER	Yp4003_04020	100.00
gnl|YPES214092|GKDD-2656-MONOMER	Yp4003_04021	100.00
gnl|YPES214092|GKDD-266-MONOMER	Yp4003_00774	100.00
gnl|YPES214092|GKDD-2662-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-2665-MONOMER	Yp4003_04006	100.00
gnl|YPES214092|GKDD-2667-MONOMER	Yp4003_04008	100.00
gnl|YPES214092|GKDD-267-MONOMER	Yp4003_00775	100.00
gnl|YPES214092|GKDD-2679-MONOMER	Yp4003_02046	100.00
gnl|YPES214092|GKDD-268-MONOMER	Yp4003_00776	100.00
gnl|YPES214092|GKDD-2690-MONOMER	Yp4003_02057	100.00
gnl|YPES214092|GKDD-2691-MONOMER	Yp4003_02058	100.00
gnl|YPES214092|GKDD-2692-MONOMER	Yp4003_02059	100.00
gnl|YPES214092|GKDD-2693-MONOMER	Yp4003_02060	100.00
gnl|YPES214092|GKDD-2701-MONOMER	Yp4003_02068	100.00
gnl|YPES214092|GKDD-2707-MONOMER	Yp4003_02075	100.00
gnl|YPES214092|GKDD-2713-MONOMER	Yp4003_04363	100.00
gnl|YPES214092|GKDD-2715-MONOMER	Yp4003_04365	100.00
gnl|YPES214092|GKDD-2716-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2718-MONOMER	Yp4003_02374	100.00
gnl|YPES214092|GKDD-2719-MONOMER	Yp4003_02375	100.00
gnl|YPES214092|GKDD-2720-MONOMER	Yp4003_02376	100.00
gnl|YPES214092|GKDD-2721-MONOMER	Yp4003_02377	100.00
gnl|YPES214092|GKDD-2728-MONOMER	Yp4003_02384	100.00
gnl|YPES214092|GKDD-2732-MONOMER	Yp4003_02388	93.06
gnl|YPES214092|GKDD-2734-MONOMER	Yp4003_02391	100.00
gnl|YPES214092|GKDD-274-MONOMER	Yp4003_00783	100.00
gnl|YPES214092|GKDD-2741-MONOMER	Yp4003_02398	100.00
gnl|YPES214092|GKDD-2743-MONOMER	Yp4003_02400	100.00
gnl|YPES214092|GKDD-2753-MONOMER	Yp4003_03768	100.00
gnl|YPES214092|GKDD-2754-MONOMER	Yp4003_03771	100.00
gnl|YPES214092|GKDD-2760-MONOMER	Yp4003_03917	100.00
gnl|YPES214092|GKDD-2761-MONOMER	Yp4003_03915	100.00
gnl|YPES214092|GKDD-2768-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2772-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-2773-MONOMER	Yp4003_04212	100.00
gnl|YPES214092|GKDD-2777-MONOMER	Yp4003_04216	100.00
gnl|YPES214092|GKDD-2782-MONOMER	Yp4003_01709	100.00
gnl|YPES214092|GKDD-2796-MONOMER	Yp4003_01695	100.00
gnl|YPES214092|GKDD-2799-MONOMER	Yp4003_01691	100.00
gnl|YPES214092|GKDD-280-MONOMER	Yp4003_00789	100.00
gnl|YPES214092|GKDD-2803-MONOMER	Yp4003_01687	100.00
gnl|YPES214092|GKDD-2807-MONOMER	Yp4003_01683	100.00
gnl|YPES214092|GKDD-2811-MONOMER	Yp4003_01679	100.00
gnl|YPES214092|GKDD-2814-MONOMER	Yp4003_01676	100.00
gnl|YPES214092|GKDD-282-MONOMER	Yp4003_00791	100.00
gnl|YPES214092|GKDD-2828-MONOMER	Yp4003_04054	100.00
gnl|YPES214092|GKDD-283-MONOMER	Yp4003_00792	100.00
gnl|YPES214092|GKDD-2833-MONOMER	Yp4003_04059	100.00
gnl|YPES214092|GKDD-2835-MONOMER	Yp4003_04061	100.00
gnl|YPES214092|GKDD-2836-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2837-MONOMER	Yp4003_00421	100.00
gnl|YPES214092|GKDD-2838-MONOMER	Yp4003_00422	100.00
gnl|YPES214092|GKDD-2839-MONOMER	Yp4003_00423	100.00
gnl|YPES214092|GKDD-2842-MONOMER	Yp4003_00426	100.00
gnl|YPES214092|GKDD-2844-MONOMER	Yp4003_00428	100.00
gnl|YPES214092|GKDD-2845-MONOMER	Yp4003_00430	100.00
gnl|YPES214092|GKDD-285-MONOMER	Yp4003_00794	100.00
gnl|YPES214092|GKDD-2850-MONOMER	Yp4003_00435	100.00
gnl|YPES214092|GKDD-2853-MONOMER	Yp4003_00438	100.00
gnl|YPES214092|GKDD-2854-MONOMER	Yp4003_00439	100.00
gnl|YPES214092|GKDD-2856-MONOMER	Yp4003_00441	100.00
gnl|YPES214092|GKDD-2859-MONOMER	Yp4003_00443	100.00
gnl|YPES214092|GKDD-2868-MONOMER	Yp4003_00452	100.00
gnl|YPES214092|GKDD-287-MONOMER	Yp4003_00796	100.00
gnl|YPES214092|GKDD-2871-MONOMER	Yp4003_00455	100.00
gnl|YPES214092|GKDD-2874-MONOMER	Yp4003_00458	100.00
gnl|YPES214092|GKDD-2877-MONOMER	Yp4003_00461	100.00
gnl|YPES214092|GKDD-288-MONOMER	Yp4003_00797	100.00
gnl|YPES214092|GKDD-2880-MONOMER	Yp4003_00464	100.00
gnl|YPES214092|GKDD-2883-MONOMER	Yp4003_00467	100.00
gnl|YPES214092|GKDD-289-MONOMER	Yp4003_00798	100.00
gnl|YPES214092|GKDD-2891-MONOMER	Yp4003_00475	100.00
gnl|YPES214092|GKDD-2898-MONOMER	Yp4003_04107	100.00
gnl|YPES214092|GKDD-2899-MONOMER	Yp4003_04108	100.00
gnl|YPES214092|GKDD-2902-MONOMER	Yp4003_04111	100.00
gnl|YPES214092|GKDD-2905-MONOMER	Yp4003_04113	100.00
gnl|YPES214092|GKDD-2909-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2913-MONOMER	Yp4003_01352	100.00
gnl|YPES214092|GKDD-2917-MONOMER	Yp4003_01356	100.00
gnl|YPES214092|GKDD-292-MONOMER	Yp4003_00801	100.00
gnl|YPES214092|GKDD-2920-MONOMER	Yp4003_01359	100.00
gnl|YPES214092|GKDD-2923-MONOMER	Yp4003_01362	100.00
gnl|YPES214092|GKDD-2924-MONOMER	Yp4003_01363	100.00
gnl|YPES214092|GKDD-2929-MONOMER	Yp4003_01371	100.00
gnl|YPES214092|GKDD-293-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2934-MONOMER	Yp4003_01376	100.00
gnl|YPES214092|GKDD-2939-MONOMER	Yp4003_01384	100.00
gnl|YPES214092|GKDD-2944-MONOMER	Yp4003_01390	100.00
gnl|YPES214092|GKDD-2963-MONOMER	Yp4003_01143	100.00
gnl|YPES214092|GKDD-2964-MONOMER	Yp4003_01144	100.00
gnl|YPES214092|GKDD-2965-MONOMER	Yp4003_01145	100.00
gnl|YPES214092|GKDD-2967-MONOMER	Yp4003_01147	100.00
gnl|YPES214092|GKDD-2970-MONOMER	Yp4003_01149	100.00
gnl|YPES214092|GKDD-2972-MONOMER	Yp4003_01151	100.00
gnl|YPES214092|GKDD-2973-MONOMER	Yp4003_01152	100.00
gnl|YPES214092|GKDD-2975-MONOMER	Yp4003_01154	100.00
gnl|YPES214092|GKDD-2978-MONOMER	Yp4003_01157	100.00
gnl|YPES214092|GKDD-2979-MONOMER	Yp4003_01158	100.00
gnl|YPES214092|GKDD-2985-MONOMER	Yp4003_01164	100.00
gnl|YPES214092|GKDD-2986-MONOMER	Yp4003_01165	100.00
gnl|YPES214092|GKDD-2998-MONOMER	Yp4003_01178	100.00
gnl|YPES214092|GKDD-2999-MONOMER	Yp4003_01179	100.00
gnl|YPES214092|GKDD-30-MONOMER	Yp4003_03934	100.00
gnl|YPES214092|GKDD-3000-MONOMER	Yp4003_01180	100.00
gnl|YPES214092|GKDD-3001-MONOMER	Yp4003_01181	100.00
gnl|YPES214092|GKDD-301-MONOMER	Yp4003_01496	100.00
gnl|YPES214092|GKDD-3013-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3014-MONOMER	Yp4003_04219	100.00
gnl|YPES214092|GKDD-3015-MONOMER	Yp4003_04220	100.00
gnl|YPES214092|GKDD-3016-MONOMER	Yp4003_04221	100.00
gnl|YPES214092|GKDD-302-MONOMER	Yp4003_01495	100.00
gnl|YPES214092|GKDD-3028-MONOMER	Yp4003_03740	100.00
gnl|YPES214092|GKDD-3029-MONOMER	Yp4003_03739	100.00
gnl|YPES214092|GKDD-303-MONOMER	Yp4003_01494	100.00
gnl|YPES214092|GKDD-3032-MONOMER	Yp4003_03736	100.00
gnl|YPES214092|GKDD-3036-MONOMER	Yp4003_01713	100.00
gnl|YPES214092|GKDD-304-MONOMER	Yp4003_01493	100.00
gnl|YPES214092|GKDD-3041-MONOMER	Yp4003_01718	100.00
gnl|YPES214092|GKDD-3046-MONOMER	Yp4003_01723	100.00
gnl|YPES214092|GKDD-3047-MONOMER	Yp4003_01724	100.00
gnl|YPES214092|GKDD-3054-MONOMER	Yp4003_01731	100.00
gnl|YPES214092|GKDD-3055-MONOMER	Yp4003_01732	100.00
gnl|YPES214092|GKDD-3061-MONOMER	Yp4003_01738	100.00
gnl|YPES214092|GKDD-3064-MONOMER	Yp4003_01741	100.00
gnl|YPES214092|GKDD-3066-MONOMER	Yp4003_01743	100.00
gnl|YPES214092|GKDD-3079-MONOMER	Yp4003_03482	100.00
gnl|YPES214092|GKDD-3080-MONOMER	Yp4003_03483	100.00
gnl|YPES214092|GKDD-3087-MONOMER	Yp4003_03490	100.00
gnl|YPES214092|GKDD-3092-MONOMER	Yp4003_03495	99.78
gnl|YPES214092|GKDD-31-MONOMER	Yp4003_03933	100.00
gnl|YPES214092|GKDD-3101-MONOMER	Yp4003_04279	100.00
gnl|YPES214092|GKDD-3102-MONOMER	Yp4003_04280	100.00
gnl|YPES214092|GKDD-3105-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3113-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3114-MONOMER	Yp4003_04313	100.00
gnl|YPES214092|GKDD-3119-MONOMER	Yp4003_04308	100.00
gnl|YPES214092|GKDD-3123-MONOMER	Yp4003_02702	100.00
gnl|YPES214092|GKDD-3124-MONOMER	Yp4003_02701	100.00
gnl|YPES214092|GKDD-3130-MONOMER	Yp4003_02694	100.00
gnl|YPES214092|GKDD-3132-MONOMER	Yp4003_02692	100.00
gnl|YPES214092|GKDD-3137-MONOMER	Yp4003_02687	100.00
gnl|YPES214092|GKDD-3138-MONOMER	Yp4003_02686	100.00
gnl|YPES214092|GKDD-3144-MONOMER	Yp4003_02680	100.00
gnl|YPES214092|GKDD-3149-MONOMER	Yp4003_02675	100.00
gnl|YPES214092|GKDD-316-MONOMER	Yp4003_01481	100.00
gnl|YPES214092|GKDD-3160-MONOMER	Yp4003_00297	100.00
gnl|YPES214092|GKDD-3161-MONOMER	Yp4003_00298	100.00
gnl|YPES214092|GKDD-3162-MONOMER	Yp4003_00299	100.00
gnl|YPES214092|GKDD-3167-MONOMER	Yp4003_00306	100.00
gnl|YPES214092|GKDD-3169-MONOMER	Yp4003_00308	100.00
gnl|YPES214092|GKDD-317-MONOMER	Yp4003_01480	100.00
gnl|YPES214092|GKDD-3176-MONOMER	Yp4003_00315	100.00
gnl|YPES214092|GKDD-3177-MONOMER	Yp4003_00316	100.00
gnl|YPES214092|GKDD-3185-MONOMER	Yp4003_00324	100.00
gnl|YPES214092|GKDD-3188-MONOMER	Yp4003_00327	100.00
gnl|YPES214092|GKDD-3192-MONOMER	Yp4003_00331	100.00
gnl|YPES214092|GKDD-3198-MONOMER	Yp4003_00338	100.00
gnl|YPES214092|GKDD-32-MONOMER	Yp4003_03932	100.00
gnl|YPES214092|GKDD-3204-MONOMER	Yp4003_00344	100.00
gnl|YPES214092|GKDD-3206-MONOMER	Yp4003_00346	100.00
gnl|YPES214092|GKDD-3207-MONOMER	Yp4003_00347	100.00
gnl|YPES214092|GKDD-3209-MONOMER	Yp4003_00349	100.00
gnl|YPES214092|GKDD-3210-MONOMER	Yp4003_00350	100.00
gnl|YPES214092|GKDD-3211-MONOMER	Yp4003_00351	100.00
gnl|YPES214092|GKDD-3212-MONOMER	Yp4003_00352	100.00
gnl|YPES214092|GKDD-3214-MONOMER	Yp4003_00354	100.00
gnl|YPES214092|GKDD-3219-MONOMER	Yp4003_03171	100.00
gnl|YPES214092|GKDD-3225-MONOMER	Yp4003_03165	100.00
gnl|YPES214092|GKDD-3226-MONOMER	Yp4003_03164	100.00
gnl|YPES214092|GKDD-3228-MONOMER	Yp4003_03162	100.00
gnl|YPES214092|GKDD-3229-MONOMER	Yp4003_03161	100.00
gnl|YPES214092|GKDD-323-MONOMER	Yp4003_01473	100.00
gnl|YPES214092|GKDD-3236-MONOMER	Yp4003_03154	100.00
gnl|YPES214092|GKDD-3247-MONOMER	Yp4003_03583	100.00
gnl|YPES214092|GKDD-3248-MONOMER	Yp4003_03584	100.00
gnl|YPES214092|GKDD-3249-MONOMER	Yp4003_03585	100.00
gnl|YPES214092|GKDD-3255-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3262-MONOMER	Yp4003_00875	100.00
gnl|YPES214092|GKDD-3264-MONOMER	Yp4003_00877	100.00
gnl|YPES214092|GKDD-3265-MONOMER	Yp4003_00878	100.00
gnl|YPES214092|GKDD-3267-MONOMER	Yp4003_00880	100.00
gnl|YPES214092|GKDD-3268-MONOMER	Yp4003_00881	100.00
gnl|YPES214092|GKDD-3269-MONOMER	Yp4003_00882	100.00
gnl|YPES214092|GKDD-3278-MONOMER	Yp4003_00894	100.00
gnl|YPES214092|GKDD-3296-MONOMER	Yp4003_00912	100.00
gnl|YPES214092|GKDD-3297-MONOMER	Yp4003_00913	100.00
gnl|YPES214092|GKDD-3299-MONOMER	Yp4003_00914	100.00
gnl|YPES214092|GKDD-3302-MONOMER	Yp4003_00917	100.00
gnl|YPES214092|GKDD-3308-MONOMER	Yp4003_00923	100.00
gnl|YPES214092|GKDD-3309-MONOMER	Yp4003_00924	100.00
gnl|YPES214092|GKDD-3310-MONOMER	Yp4003_00925	100.00
gnl|YPES214092|GKDD-3337-MONOMER	Yp4003_02098	100.00
gnl|YPES214092|GKDD-3338-MONOMER	Yp4003_02097	100.00
gnl|YPES214092|GKDD-3339-MONOMER	Yp4003_02096	100.00
gnl|YPES214092|GKDD-3340-MONOMER	Yp4003_02095	100.00
gnl|YPES214092|GKDD-3341-MONOMER	Yp4003_02094	100.00
gnl|YPES214092|GKDD-3342-MONOMER	Yp4003_02093	100.00
gnl|YPES214092|GKDD-3343-MONOMER	Yp4003_02092	100.00
gnl|YPES214092|GKDD-3344-MONOMER	Yp4003_02091	100.00
gnl|YPES214092|GKDD-3345-MONOMER	Yp4003_02090	100.00
gnl|YPES214092|GKDD-3355-MONOMER	Yp4003_02080	100.00
gnl|YPES214092|GKDD-3356-MONOMER	Yp4003_02079	100.00
gnl|YPES214092|GKDD-3363-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3364-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3371-MONOMER	Yp4003_03213	100.00
gnl|YPES214092|GKDD-3372-MONOMER	Yp4003_03212	100.00
gnl|YPES214092|GKDD-3379-MONOMER	Yp4003_03205	100.00
gnl|YPES214092|GKDD-3383-MONOMER	Yp4003_03201	100.00
gnl|YPES214092|GKDD-3384-MONOMER	Yp4003_03200	100.00
gnl|YPES214092|GKDD-3390-MONOMER	Yp4003_03682	100.00
gnl|YPES214092|GKDD-3391-MONOMER	Yp4003_03683	100.00
gnl|YPES214092|GKDD-3402-MONOMER	Yp4003_03694	100.00
gnl|YPES214092|GKDD-3403-MONOMER	Yp4003_03695	100.00
gnl|YPES214092|GKDD-3405-MONOMER	Yp4003_03697	100.00
gnl|YPES214092|GKDD-3415-MONOMER	Yp4003_03785	100.00
gnl|YPES214092|GKDD-3416-MONOMER	Yp4003_03784	100.00
gnl|YPES214092|GKDD-3422-MONOMER	Yp4003_03778	100.00
gnl|YPES214092|GKDD-3423-MONOMER	Yp4003_02332	99.17
gnl|YPES214092|GKDD-3430-MONOMER	Yp4003_02322	100.00
gnl|YPES214092|GKDD-3431-MONOMER	Yp4003_02321	100.00
gnl|YPES214092|GKDD-3437-MONOMER	Yp4003_02315	100.00
gnl|YPES214092|GKDD-3438-MONOMER	Yp4003_02314	100.00
gnl|YPES214092|GKDD-3441-MONOMER	Yp4003_02311	100.00
gnl|YPES214092|GKDD-3442-MONOMER	Yp4003_02310	100.00
gnl|YPES214092|GKDD-3449-MONOMER	Yp4003_02302	100.00
gnl|YPES214092|GKDD-3450-MONOMER	Yp4003_02301	100.00
gnl|YPES214092|GKDD-3454-MONOMER	Yp4003_04252	100.00
gnl|YPES214092|GKDD-3459-MONOMER	Yp4003_02768	100.00
gnl|YPES214092|GKDD-3463-MONOMER	Yp4003_02771	100.00
gnl|YPES214092|GKDD-3467-MONOMER	Yp4003_02775	100.00
gnl|YPES214092|GKDD-3469-MONOMER	Yp4003_00133	100.00
gnl|YPES214092|GKDD-3473-MONOMER	Yp4003_02780	100.00
gnl|YPES214092|GKDD-3478-MONOMER	Yp4003_02786	100.00
gnl|YPES214092|GKDD-3479-MONOMER	Yp4003_02787	100.00
gnl|YPES214092|GKDD-3488-MONOMER	Yp4003_02796	100.00
gnl|YPES214092|GKDD-3489-MONOMER	Yp4003_02797	100.00
gnl|YPES214092|GKDD-3490-MONOMER	Yp4003_02704	94.26
gnl|YPES214092|GKDD-3491-MONOMER	Yp4003_02704	100.00
gnl|YPES214092|GKDD-3492-MONOMER	Yp4003_02705	100.00
gnl|YPES214092|GKDD-3493-MONOMER	Yp4003_02706	100.00
gnl|YPES214092|GKDD-350-MONOMER	Yp4003_02896	100.00
gnl|YPES214092|GKDD-3513-MONOMER	Yp4003_02730	100.00
gnl|YPES214092|GKDD-3514-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3515-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3522-MONOMER	Yp4003_02444	100.00
gnl|YPES214092|GKDD-3526-MONOMER	Yp4003_02448	100.00
gnl|YPES214092|GKDD-3529-MONOMER	Yp4003_02451	100.00
gnl|YPES214092|GKDD-353-MONOMER	Yp4003_02899	100.00
gnl|YPES214092|GKDD-3533-MONOMER	Yp4003_02455	100.00
gnl|YPES214092|GKDD-3539-MONOMER	Yp4003_02462	100.00
gnl|YPES214092|GKDD-3548-MONOMER	Yp4003_03804	100.00
gnl|YPES214092|GKDD-3550-MONOMER	Yp4003_03802	100.00
gnl|YPES214092|GKDD-3552-MONOMER	Yp4003_03800	100.00
gnl|YPES214092|GKDD-356-MONOMER	Yp4003_02902	100.00
gnl|YPES214092|GKDD-358-MONOMER	Yp4003_02904	100.00
gnl|YPES214092|GKDD-3581-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3582-MONOMER	Yp4003_04336	100.00
gnl|YPES214092|GKDD-3583-MONOMER	Yp4003_04337	100.00
gnl|YPES214092|GKDD-3584-MONOMER	Yp4003_04338	100.00
gnl|YPES214092|GKDD-3585-MONOMER	Yp4003_04339	100.00
gnl|YPES214092|GKDD-3592-MONOMER	Yp4003_04368	100.00
gnl|YPES214092|GKDD-3593-MONOMER	Yp4003_04367	100.00
gnl|YPES214092|GKDD-3617-MONOMER	Yp4003_02424	100.00
gnl|YPES214092|GKDD-3618-MONOMER	Yp4003_02423	100.00
gnl|YPES214092|GKDD-3619-MONOMER	Yp4003_02422	100.00
gnl|YPES214092|GKDD-3620-MONOMER	Yp4003_02421	100.00
gnl|YPES214092|GKDD-3621-MONOMER	Yp4003_02420	100.00
gnl|YPES214092|GKDD-3622-MONOMER	Yp4003_02419	100.00
gnl|YPES214092|GKDD-3632-MONOMER	Yp4003_02409	100.00
gnl|YPES214092|GKDD-3633-MONOMER	Yp4003_02408	100.00
gnl|YPES214092|GKDD-3638-MONOMER	Yp4003_02403	100.00
gnl|YPES214092|GKDD-3642-MONOMER	Yp4003_04078	100.00
gnl|YPES214092|GKDD-3646-MONOMER	Yp4003_04081	100.00
gnl|YPES214092|GKDD-3649-MONOMER	Yp4003_04084	100.00
gnl|YPES214092|GKDD-3655-MONOMER	Yp4003_02500	100.00
gnl|YPES214092|GKDD-3661-MONOMER	Yp4003_02506	100.00
gnl|YPES214092|GKDD-3663-MONOMER	Yp4003_02508	100.00
gnl|YPES214092|GKDD-3666-MONOMER	Yp4003_02511	100.00
gnl|YPES214092|GKDD-3667-MONOMER	Yp4003_02512	100.00
gnl|YPES214092|GKDD-367-MONOMER	Yp4003_02913	100.00
gnl|YPES214092|GKDD-3677-MONOMER	Yp4003_02522	100.00
gnl|YPES214092|GKDD-3678-MONOMER	Yp4003_02523	100.00
gnl|YPES214092|GKDD-368-MONOMER	Yp4003_02914	100.00
gnl|YPES214092|GKDD-3683-MONOMER	Yp4003_02527	100.00
gnl|YPES214092|GKDD-3691-MONOMER	Yp4003_03254	100.00
gnl|YPES214092|GKDD-3694-MONOMER	Yp4003_03257	100.00
gnl|YPES214092|GKDD-3698-MONOMER	Yp4003_03261	100.00
gnl|YPES214092|GKDD-3700-MONOMER	Yp4003_03263	100.00
gnl|YPES214092|GKDD-3704-MONOMER	Yp4003_03267	100.00
gnl|YPES214092|GKDD-3706-MONOMER	Yp4003_03270	100.00
gnl|YPES214092|GKDD-3707-MONOMER	Yp4003_03271	100.00
gnl|YPES214092|GKDD-3708-MONOMER	Yp4003_03272	100.00
gnl|YPES214092|GKDD-3712-MONOMER	Yp4003_03818	100.00
gnl|YPES214092|GKDD-3715-MONOMER	Yp4003_03821	100.00
gnl|YPES214092|GKDD-3716-MONOMER	Yp4003_03822	100.00
gnl|YPES214092|GKDD-372-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3728-MONOMER	Yp4003_03709	100.00
gnl|YPES214092|GKDD-3729-MONOMER	Yp4003_03710	100.00
gnl|YPES214092|GKDD-3730-MONOMER	Yp4003_03711	100.00
gnl|YPES214092|GKDD-3749-MONOMER	Yp4003_03188	100.00
gnl|YPES214092|GKDD-3753-MONOMER	Yp4003_03184	100.00
gnl|YPES214092|GKDD-3755-MONOMER	Yp4003_03182	100.00
gnl|YPES214092|GKDD-3759-MONOMER	Yp4003_03177	100.00
gnl|YPES214092|GKDD-3778-MONOMER	Yp4003_01805	100.00
gnl|YPES214092|GKDD-3779-MONOMER	Yp4003_01807	100.00
gnl|YPES214092|GKDD-378-MONOMER	Yp4003_00088	100.00
gnl|YPES214092|GKDD-3788-MONOMER	Yp4003_01816	100.00
gnl|YPES214092|GKDD-3792-MONOMER	Yp4003_01820	100.00
gnl|YPES214092|GKDD-3798-MONOMER	Yp4003_01583	100.00
gnl|YPES214092|GKDD-3801-MONOMER	Yp4003_01580	100.00
gnl|YPES214092|GKDD-3804-MONOMER	Yp4003_01577	100.00
gnl|YPES214092|GKDD-381-MONOMER	Yp4003_00085	100.00
gnl|YPES214092|GKDD-3815-MONOMER	Yp4003_01566	100.00
gnl|YPES214092|GKDD-382-MONOMER	Yp4003_00084	100.00
gnl|YPES214092|GKDD-3820-MONOMER	Yp4003_01560	100.00
gnl|YPES214092|GKDD-3821-MONOMER	Yp4003_01559	100.00
